cancelacion,longitud_cuenta,plan_internacional,plan_buzon,mensajes_buzon,total_minutos_dia,total_llamadas_dia,total_costo_dia,total_minutos_tarde,total_llamadas_tarde,total_costo_tarde,total_minutos_noche,total_llamadas_noche,total_costo_noche,total_minutos_internacionales,total_llamadas_internacionales,total_costo_internacional,llamadas_servicio_cliente,total_minutos_dia_log,total_llamadas_dia_log,total_costo_dia_log,total_minutos_noche_log,total_llamadas_noche_log,total_costo_noche_log,total_minutos_internacionales_log,total_llamadas_internacionales_log,total_costo_internacional_log
Yes,144,no,no,0,0.08488249736934411,0.6634615384615384,0.08479471838250466,77.1,85,6.55,0.3914373088685015,0.4903846153846154,0.39167374681393374,0.34558823529411753,0.875,0.34332425068119893,4,4.136765278106052,4.770684624465665,2.4397349311412793,5.159055299214529,4.605170185988092,2.1736147116970854,2.2192034840549946,2.0794415416798357,1.1662709371419244
No,46,no,no,0,0.6197825324447562,0.23076923076923073,0.6197648029709099,164.4,104,13.97,0.40863914373088683,0.6250000000000001,0.40866610025488526,0.34558823529411753,0.375,0.34332425068119893,2,5.371103036273684,4.290459441148391,3.6216707044204863,5.184588601219694,4.736198448394496,2.196112848483529,2.2192034840549946,1.3862943611198906,1.1662709371419244
No,70,no,no,0,0.4658014731673097,0.48076923076923084,0.46564885496183206,155.2,102,13.19,0.6039755351681956,0.2692307692307693,0.6040781648258283,0.8455882352941175,0.25,0.8446866485013624,1,5.1428324637076415,4.59511985013459,3.3988613218646075,5.436338664445412,4.343805421853684,2.423917378161571,2.772588722239781,1.0986122886681096,1.6193882432872684
No,144,no,no,0,0.5741844966678358,0.4903846153846154,0.574169589436765,303.5,74,25.8,0.5863914373088684,0.6826923076923078,0.5862361937128292,0.7132352941176469,0.25,0.7111716621253408,1,5.308762624409575,4.605170185988092,3.5607619513334936,5.41610040220442,4.787491742782046,2.4051416813191375,2.653241964607215,1.0986122886681096,1.5173226235262947
No,116,yes,no,0,0.6243423360224483,0.5384615384615384,0.6243036930059831,204.8,79,17.41,0.7947247706422017,0.5865384615384616,0.7943925233644858,0.6691176470588234,0.625,0.667574931880109,3,5.377128546972327,4.653960350157523,3.627535823872884,5.633002292595154,4.700480365792417,2.604909442182697,2.6100697927420065,1.791759469228055,1.4816045409242156
No,55,no,yes,25,0.44966678358470713,0.7211538461538461,0.4495564266556633,136.1,95,11.57,0.4017584097859326,0.40384615384615385,0.4018691588785047,0.551470588235294,0.25,0.5504087193460492,3,5.115595729732743,4.820281565605037,3.3724549127965013,5.174453379325651,4.51085950651685,2.187174241482718,2.4849066497880004,1.0986122886681096,1.3787660946990992
No,70,no,yes,24,0.743949491406524,0.5096153846153847,0.7439653393851868,259.7,98,22.07,0.5814220183486237,0.1923076923076923,0.5811384876805437,0.4632352941176471,0.5,0.46321525885558584,1,5.523458920524919,4.624972813284271,3.7709201644501458,5.410305868496084,4.23410650459726,2.3997118037247684,2.379546134130174,1.6094379124341003,1.2947271675944
Yes,106,no,no,0,0.6075061381971237,0.46153846153846156,0.6073860119661646,249.2,85,21.18,0.46177370030581033,0.3846153846153847,0.4613423959218351,0.6544117647058822,0.125,0.6539509536784742,2,5.354697699984144,4.574710978503383,3.6054978451748854,5.259576538231606,4.48863636973214,2.262804222982201,2.5952547069568657,0.6931471805599453,1.4701758451005928
No,128,no,yes,29,0.49772009821115404,0.5384615384615384,0.4976273983907572,225.9,86,19.2,0.9648318042813454,0.28846153846153844,0.9651656754460493,0.3749999999999999,0.875,0.37329700272479566,0,5.194622130209272,4.653960350157523,3.4493524235492026,5.780743515792329,4.3694478524670215,2.7434173449395014,2.2617630984737906,2.0794415416798357,1.199964782928397
Yes,94,no,no,0,0.4226587162399158,0.548076923076923,0.42252939962863634,155.0,101,13.18,0.4548929663608562,0.34615384615384615,0.4545454545454545,0.3308823529411764,0.625,0.3297002724795642,4,5.0682750735426705,4.663439094112067,3.326473835466219,5.250176991220101,4.442651256490317,2.254444717666111,2.1972245773362196,1.791759469228055,1.1505720275988207
No,111,no,no,0,0.6204840406874781,0.673076923076923,0.6203837425211471,208.5,76,17.72,0.42737003058103973,0.48076923076923084,0.4273576890399321,0.6249999999999999,0.25,0.6239782016348776,1,5.372032404370318,4.77912349311153,3.6224725219163374,5.211669559822364,4.59511985013459,2.2202898502672155,2.5649493574615367,1.0986122886681096,1.4445632692438664
No,74,no,yes,35,0.40933005962820057,0.5384615384615384,0.40932535589024144,123.4,84,10.49,0.5026758409785932,0.08653846153846156,0.5021240441801189,0.5441176470588235,0.5,0.5422343324250682,2,5.044070070182493,4.653960350157523,3.3032169733019514,5.313698468586339,4.060443010546419,2.3115448343655176,2.4765384001174837,2.302585092994046,1.3711807233098425
Yes,128,no,no,0,0.7032620133286566,0.7403846153846155,0.7031153290695276,247.6,93,21.05,0.5286697247706421,0.1923076923076923,0.5284621920135939,0.7647058823529411,0.5,0.7629427792915533,1,5.476045054331764,4.836281906951478,3.7242465979512276,5.346631226826587,4.23410650459726,2.341805806147327,2.7013612129514133,1.6094379124341003,1.55814461804655
No,82,no,no,0,0.37355313924938616,0.125,0.37342686197648034,194.9,105,16.57,0.14908256880733944,0.4423076923076923,0.14868309260832624,0.5588235294117646,0.25,0.5585831062670301,1,4.976043849326636,4.127134385045092,3.2371085931292605,4.7059200890882344,4.553876891600541,1.780024213009634,2.4932054526026954,1.0986122886681096,1.3862943611198906
Yes,155,no,no,0,0.5822518414591371,0.5,0.5822158035898494,190.9,104,16.23,0.47935779816513757,0.6826923076923078,0.47918436703483436,0.3970588235294117,0.5,0.39509536784741145,0,5.320078858329549,4.61512051684126,3.571783682237689,5.2832037287379885,4.787491742782046,2.2844211223663744,2.2925347571405443,1.6094379124341003,1.2237754316221157
No,80,no,no,0,0.30480533146264466,0.5,0.30472457190014446,173.0,107,14.71,0.698012232415902,0.13461538461538458,0.6975361087510621,0.32352941176470584,0.5,0.32152588555858314,1,4.8307108619020225,4.61512051684126,3.096934154062958,5.538121358755354,4.143134726391533,2.5168896956410514,2.186051276738094,2.302585092994046,1.1410330045520618
No,78,no,no,0,0.7558751315327955,0.4326923076923077,0.7557251908396947,178.4,112,15.16,0.7389143730886848,0.548076923076923,0.7391673746813935,0.44117647058823517,0.875,0.44141689373297005,3,5.536940488710632,4.543294782270004,3.7839623353606284,5.579352396278024,4.663439094112067,2.5556757206762075,2.3513752571634776,2.0794415416798357,1.2725655957915476
No,90,no,no,0,0.49701858996843207,0.22115384615384615,0.4970084588405199,190.6,81,16.2,0.21827217125382264,0.41346153846153844,0.21835174171622768,0.5220588235294117,0.875,0.5204359673024523,3,5.19351225218191,4.276666119016055,3.4483989831464497,4.857484114602081,4.5217885770490405,1.9095425048844383,2.451005098112319,2.0794415416798357,1.3506671834767394
No,104,no,no,0,0.8453174324798315,0.5576923076923078,0.845265112440685,81.0,113,6.89,0.3539755351681957,0.8557692307692307,0.35344095157179267,0.4632352941176471,0.625,0.46321525885558584,1,5.632644446822861,4.672828834461906,3.8780524858569927,5.101085197018328,4.927253685157205,2.1210632163706555,2.379546134130174,1.791759469228055,1.2947271675944
No,73,no,no,0,0.43037530690985615,0.5961538461538461,0.43036930059830825,213.3,72,18.13,0.3956422018348623,0.23076923076923073,0.39507221750212407,0.6985294117647057,0.5,0.6975476839237058,0,5.082025290182929,4.709530201312334,3.340030946424668,5.165357239291806,4.290459441148391,2.178155014615869,2.639057329615259,1.6094379124341003,1.5062971535145868
No,99,no,no,0,0.564012627148369,0.375,0.563853930266144,207.3,76,17.62,0.4598623853211009,0.6250000000000001,0.45964316057774,0.38235294117647045,0.375,0.3814713896457767,4,5.294309345150498,4.477336814478207,3.5464514609816584,5.256974403013654,4.736198448394496,2.2607208888953467,2.272125885509337,1.3862943611198906,1.208960345836975
Yes,120,no,no,0,0.6127674500175376,0.798076923076923,0.6127501547348877,209.4,104,17.8,0.3692660550458715,0.46153846153846156,0.3687340696686491,0.13235294117647056,0.625,0.13079019073569487,1,5.361761539104571,4.882801922586371,3.6125382208572137,5.125153747538848,4.574710978503383,2.1424163408412245,1.840549633397487,1.791759469228055,0.8878912573524571
Yes,77,no,no,0,0.7520168361978253,0.23076923076923073,0.7520115535382712,205.7,126,17.48,0.7821100917431191,0.5865384615384616,0.7816482582837724,0.4632352941176471,0.875,0.46321525885558584,2,5.532598662272703,4.290459441148391,3.779862101825807,5.621125240975192,4.700480365792417,2.5937610547000824,2.379546134130174,2.0794415416798357,1.2947271675944
No,98,no,yes,21,0.4342336022448263,0.6346153846153847,0.43408293789973185,252.2,83,21.44,0.3425076452599387,0.42307692307692313,0.3423959218351742,0.06617647058823528,1.0,0.06539509536784743,4,5.088830141681313,4.74493212836325,3.3463891451671604,5.0826458300725275,4.532599493153256,2.105352923464337,1.6863989535702286,2.1972245773362196,0.7839015438284094
No,108,no,no,0,0.49421255699754474,0.8557692307692307,0.49412007427274607,189.0,76,16.07,0.22362385321100914,0.5192307692307693,0.2234494477485131,0.8161764705882351,0.625,0.8147138964577658,0,5.189060380611087,4.927253685157205,3.443937535338314,4.86830338551846,4.634728988229636,1.918392120161421,2.747270914255491,1.791759469228055,1.597365331199831
No,135,no,no,0,0.40091196071553836,0.326923076923077,0.40086651537033213,119.0,105,10.12,0.41819571865443417,0.5,0.4180118946474086,0.5147058823529411,0.75,0.5149863760217983,0,5.028475212224587,4.418840607796598,3.2880286835565173,5.198497031265826,4.61512051684126,2.2082744135228043,2.4423470353692043,1.9459101490553132,1.3454723665996355
No,95,no,no,0,0.3423360224482638,0.4903846153846154,0.34227357128120484,183.6,106,15.61,0.6678134556574923,0.5192307692307693,0.6677994902293967,0.6617647058823528,0.5,0.6621253405994552,1,4.912654885736052,4.605170185988092,3.175968323856924,5.506550305126492,4.634728988229636,2.488234439880675,2.6026896854443837,2.302585092994046,1.4770487243883548
No,122,no,no,0,0.46685373553139253,0.4423076923076923,0.46688673406230663,173.7,109,14.76,0.6804281345565748,0.2596153846153846,0.6805437553101104,0.5735294117647058,0.25,0.5722070844686649,1,5.144583266605995,4.553876891600541,3.4008639927609177,5.519859636495273,4.330733340286331,2.5006159434931803,2.509599262378372,1.0986122886681096,1.3987168811184478
No,95,no,no,0,0.7039635215713784,0.16346153846153844,0.7039405818031772,187.2,98,15.91,0.45642201834862384,0.6442307692307693,0.4562446898895497,0.6102941176470588,0.5,0.6103542234332426,4,5.476881874464279,4.189654742026425,3.7252113833613265,5.25227342804663,4.7535901911063645,2.256541154492639,2.5494451709255714,1.6094379124341003,1.4327007339340463
No,36,no,yes,29,0.8558400561206593,0.5192307692307693,0.8557870847947185,202.2,76,17.19,0.4457186544342506,0.6250000000000001,0.4451996601529311,0.40441176470588225,0.75,0.4032697547683925,2,5.643324505619087,4.634728988229636,3.888549649242504,5.23750522715128,4.736198448394496,2.2428350885882717,2.302585092994046,1.9459101490553132,1.2325602611778486
No,93,no,yes,21,0.28235706769554547,0.798076923076923,0.2822364349081906,164.5,115,13.98,0.5596330275229358,0.3653846153846154,0.5590484282073067,0.4632352941176471,0.375,0.46321525885558584,1,4.778282803696737,4.882801922586371,3.046425387869509,5.384495062789089,4.465908118654584,2.3758355547336385,2.379546134130174,1.3862943611198906,1.2947271675944
No,141,no,yes,32,0.3900385829533497,0.41346153846153844,0.389931916649474,131.1,97,11.14,0.5688073394495412,0.9038461538461539,0.56839422259983,0.48529411764705865,0.125,0.48501362397820175,1,5.007965065540377,4.5217885770490405,3.26804686887465,5.39544407727876,4.962844630259907,2.386006701133118,2.4069451083182885,0.6931471805599453,1.3164082336557241
No,157,no,no,0,0.6748509294984216,0.40384615384615385,0.674850422942026,147.9,121,12.57,0.6529051987767583,0.576923076923077,0.6525063721325403,0.44852941176470573,0.875,0.44686648501362397,3,5.441551534633945,4.51085950651685,3.6906279246480533,5.490589254195159,4.6913478822291435,2.4731713935695794,2.3608540011180215,2.0794415416798357,1.2781522025001875
No,120,no,no,0,0.44756225885654155,0.5,0.4474932948215391,317.2,83,26.96,0.18577981651376146,0.3653846153846154,0.18521665250637215,0.3529411764705882,1.0,0.35149863760218,1,5.111987788356544,4.61512051684126,3.3690184832979204,4.789157022101107,4.465908118654584,1.8500283773520307,2.2300144001592104,2.1972245773362196,1.1755733298042381
No,103,no,no,0,0.5177130831287268,0.6634615384615384,0.5176397771817619,223.3,94,18.98,0.5818042813455657,0.41346153846153844,0.5819881053525913,0.6691176470588234,0.25,0.667574931880109,2,5.225746673713202,4.770684624465665,3.479700443150099,5.4107527958778245,4.5217885770490405,2.400618833265411,2.6100697927420065,1.0986122886681096,1.4816045409242156
No,98,no,no,0,0.4335320940021046,0.6634615384615384,0.43346399834949456,190.9,113,16.23,0.6005351681957185,0.6250000000000001,0.600679694137638,0.6323529411764705,0.5,0.6321525885558583,4,5.087596335232384,4.770684624465665,3.34533224882076,5.432411101028736,4.736198448394496,2.4203681286504293,2.5726122302071057,1.6094379124341003,1.4516138272405332
No,125,no,no,0,0.31322343037530687,0.576923076923077,0.31318341242005365,206.0,90,17.51,0.6773700305810397,0.6346153846153847,0.6771452846219201,0.7205882352941175,0.875,0.7193460490463215,1,4.8496837630384935,4.6913478822291435,3.11529150861163,5.516649360865024,4.74493212836325,2.4973291697865574,2.6602595372658615,2.0794415416798357,1.5238800240724537
No,63,no,no,0,0.07541213609259909,0.7403846153846155,0.0753043119455333,169.6,59,14.42,0.5382262996941896,0.3846153846153847,0.5378079864061173,0.4338235294117646,0.375,0.4332425068119892,1,4.092676505121403,4.836281906951478,2.3988039507345884,5.358471289367784,4.48863636973214,2.3523271848888596,2.341805806147327,1.3862943611198906,1.264126727145683
Yes,36,yes,yes,42,0.5591020694493161,0.3942307692307693,0.5591087270476585,254.9,122,21.67,0.2587920489296637,0.7500000000000001,0.2582837723024639,0.5,0.75,0.4986376021798365,0,5.287256419188612,4.499809670330265,3.5397992310997837,4.93662988078576,4.844187086458591,1.9768549529047348,3.044522437723423,1.9459101490553132,1.8562979903656263
No,64,no,no,0,0.43914415994387934,0.33653846153846156,0.4390344543016299,152.3,109,12.95,0.49617737003058104,0.7115384615384616,0.49617672047578587,0.7867647058823528,0.375,0.7847411444141692,1,5.097424424168647,4.430816798843313,3.3548043420924447,4.069026754237811,4.812184355372417,1.2781522025001875,2.7212954278522306,1.3862943611198906,1.5748464676644813
Yes,74,no,no,0,0.8596983514556296,0.6346153846153847,0.8597070352795544,219.9,48,18.69,0.3799694189602446,0.6442307692307693,0.37977909940526766,0.4338235294117646,0.5,0.4332425068119892,1,5.647212123167807,4.74493212836325,3.892432355663142,5.14166355650266,4.7535901911063645,2.157559320943788,2.341805806147327,1.6094379124341003,1.264126727145683
No,112,no,yes,36,0.2676253945983865,0.6634615384615384,0.2675881988859088,157.5,82,13.39,0.4090214067278287,0.673076923076923,0.40866610025488526,0.4779411764705881,0.375,0.4768392370572208,2,4.742320024135325,4.770684624465665,3.012097627640255,5.185148668442398,4.77912349311153,2.196112848483529,2.3978952727983707,1.3862943611198906,1.308332819650179
No,97,no,no,0,0.7099263416345142,0.7403846153846155,0.7099236641221375,214.8,111,18.26,0.27790519877675846,0.3173076923076923,0.27782497875955825,0.38235294117647045,0.625,0.3814713896457767,2,5.483966713434666,4.836281906951478,3.732178378509084,4.971894465779825,4.406719247264253,2.0082140323914683,2.272125885509337,1.791759469228055,1.208960345836975
No,46,no,no,0,0.60610312171168,0.42307692307692313,0.6059418196822777,227.3,77,19.32,0.4950305810397553,0.6538461538461539,0.49447748513169076,0.7058823529411763,0.875,0.7057220708446867,1,5.352805551832106,4.532599493153256,3.6035938598315758,5.303802296778606,4.762173934797756,2.302585092994046,2.6461747973841225,2.0794415416798357,1.5129270120532565
No,41,no,yes,22,0.6187302700806735,0.5192307692307693,0.6187332370538479,141.8,86,12.05,0.2737003058103975,0.7211538461538461,0.2735768903993203,0.2720588235294117,0.375,0.2697547683923706,0,5.36970736263471,4.634728988229636,3.6203329115788265,4.964242254526545,4.820281565605037,2.0014800002101243,2.1041341542702074,1.3862943611198906,1.0784095813505903
No,121,no,no,0,0.5377060680462995,0.5288461538461539,0.5376521559727667,183.5,117,15.6,0.5741590214067278,0.5288461538461539,0.5743415463041631,0.4632352941176471,0.5,0.46321525885558584,3,5.255931650051599,4.6443908991413725,3.509154523167248,5.401776074916267,4.6443908991413725,2.392425796993835,2.379546134130174,1.6094379124341003,1.2947271675944
No,193,no,no,0,0.46825675201683625,0.7307692307692307,0.4681246131627812,132.3,95,11.25,0.16169724770642202,0.3942307692307693,0.16142735768903993,0.5955882352941175,0.375,0.5940054495912808,1,5.146912912388804,4.8283137373023015,3.4028626609812167,4.735320870453137,4.499809670330265,1.8050046959780757,2.533696813957432,1.3862943611198906,1.4182774069729414
No,130,no,no,0,0.40968081374956156,0.6826923076923078,0.4095316690736539,110.2,98,9.37,0.599388379204893,0.6634615384615384,0.5989804587935429,0.4191176470588234,0.625,0.41689373297002735,2,5.0447146077491185,4.787491742782046,3.303584552795155,5.431098477781855,4.770684624465665,2.418588768750352,2.322387720290225,1.791759469228055,1.247032293786383
No,85,no,no,0,0.5752367590319186,0.038461538461538436,0.5752011553538272,229.4,104,19.5,0.6953363914373087,0.5576923076923078,0.6949872557349193,0.6249999999999999,0.375,0.6239782016348776,1,5.310245937413311,3.970291913552122,3.562181801067979,5.535363823031238,4.672828834461906,2.514465452029545,2.5649493574615367,1.3862943611198906,1.4445632692438664
