churn,accountlength,internationalplan,voicemailplan,numbervmailmessages,total_dayminutos,total_daycalls,total_daycharge,total_eveminutos,total_evecalls,total_evecharge,total_nightminutos,total_nightcalls,total_nightcharge,total_intlminutos,total_intlcalls,total_intlcharge,numbercustomerservicecalls,accountlength_log,numbervmailmessages_log,total_dayminutos_log,total_daycalls_log,total_daycharge_log,total_eveminutos_log,total_evecalls_log,total_evecharge_log,total_nightminutos_log,total_nightcalls_log,total_nightcharge_log,total_intlminutos_log,total_intlcalls_log,total_intlcharge_log,numbercustomerservicecalls_log
No,162.0,no,yes,46.0,224.9,97.0,38.23,188.2,84.0,16.0,254.6,61.0,11.46,12.1,2.0,3.27,0.0,5.093750200806762,3.8501476017100584,5.420092423473958,4.584967478670572,3.6694417602214613,5.2428046566177775,4.442651256490317,2.833213344056216,5.5436137225033795,4.127134385045092,2.522523513359307,2.5726122302071057,1.0986122886681096,1.4516138272405332,0.0
No,147.0,no,no,0.0,248.6,83.0,42.26,148.9,85.0,12.66,172.5,109.0,7.76,8.0,4.0,2.16,3.0,4.997212273764115,0.0,5.519859636495273,4.430816798843313,3.767228420524913,5.009968405108552,4.454347296253507,2.614471854142644,5.156177599386914,4.700480365792417,2.1701959049483,2.1972245773362196,1.6094379124341003,1.1505720275988207,1.3862943611198906
No,90.0,no,no,0.0,203.4,146.0,34.58,226.7,117.0,19.27,152.4,105.0,6.86,7.3,4.0,1.97,1.0,4.51085950651685,0.0,5.320078858329549,4.990432586778736,3.571783682237689,5.428028973069694,4.770684624465665,3.0091419604639085,5.0330488889331555,4.663439094112067,2.061786606441115,2.1162555148025524,1.6094379124341003,1.0885619528146082,0.6931471805599453
No,85.0,no,no,0.0,235.8,109.0,40.09,157.2,94.0,13.36,188.2,99.0,8.47,12.0,3.0,3.24,0.0,4.454347296253507,0.0,5.46721590300985,4.700480365792417,3.7157647828953184,5.063860055333554,4.553876891600541,2.664446563620078,5.2428046566177775,4.605170185988092,2.248128907197987,2.5649493574615367,1.3862943611198906,1.4445632692438664,0.0
No,50.0,no,no,0.0,157.1,90.0,26.71,223.3,72.0,18.98,181.4,111.0,8.16,6.1,2.0,1.65,1.0,3.9318256327243257,0.0,5.0632277442154265,4.51085950651685,3.321793358874887,5.412984441526163,4.290459441148391,2.9947317732204075,5.206202077640231,4.718498871295094,2.214846178686039,1.9600947840472698,1.0986122886681096,0.9745596399981308,0.6931471805599453
Yes,82.0,no,no,0.0,300.3,109.0,51.05,181.0,100.0,15.39,270.1,73.0,12.15,11.7,4.0,3.16,0.0,4.418840607796598,0.0,5.708106446136256,4.700480365792417,3.952204795060978,5.204006687076795,4.61512051684126,2.7966713927557385,5.60248775650462,4.304065093204169,2.5764217586237734,2.5416019934645457,1.6094379124341003,1.425515074273172,0.0
Yes,144.0,no,no,0.0,61.6,117.0,10.47,77.1,85.0,6.55,173.0,99.0,7.79,8.2,7.0,2.21,4.0,4.976733742420574,0.0,4.136765278106052,4.770684624465665,2.4397349311412793,4.35799005684564,4.454347296253507,2.0215475632609334,5.159055299214529,4.605170185988092,2.1736147116970854,2.2192034840549946,2.0794415416798357,1.1662709371419244,1.6094379124341003
No,46.0,no,no,0.0,214.1,72.0,36.4,164.4,104.0,13.97,177.5,113.0,7.99,8.2,3.0,2.21,2.0,3.8501476017100584,0.0,5.371103036273684,4.290459441148391,3.6216707044204863,5.108366782589591,4.653960350157523,2.706048198431537,5.184588601219694,4.736198448394496,2.196112848483529,2.2192034840549946,1.3862943611198906,1.1662709371419244,1.0986122886681096
No,70.0,no,no,0.0,170.2,98.0,28.93,155.2,102.0,13.19,228.6,76.0,10.29,15.0,2.0,4.05,1.0,4.2626798770413155,0.0,5.1428324637076415,4.59511985013459,3.3988613218646075,5.051137237405586,4.634728988229636,2.6525374911719513,5.436338664445412,4.343805421853684,2.423917378161571,2.772588722239781,1.0986122886681096,1.6193882432872684,0.6931471805599453
No,144.0,no,no,0.0,201.1,99.0,34.19,303.5,74.0,25.8,224.0,119.0,10.08,13.2,2.0,3.56,1.0,4.976733742420574,0.0,5.308762624409575,4.605170185988092,3.5607619513334936,5.718671087149952,4.31748811353631,3.288401887516811,5.41610040220442,4.787491742782046,2.4051416813191375,2.653241964607215,1.0986122886681096,1.5173226235262947,0.6931471805599453
No,116.0,yes,no,0.0,215.4,104.0,36.62,204.8,79.0,17.41,278.5,109.0,12.53,12.6,5.0,3.4,3.0,4.762173934797756,0.0,5.377128546972327,4.653960350157523,3.627535823872884,5.326904823399949,4.382026634673881,2.9128939952449864,5.633002292595154,4.700480365792417,2.604909442182697,2.6100697927420065,1.791759469228055,1.4816045409242156,1.3862943611198906
No,55.0,no,yes,25.0,165.6,123.0,28.15,136.1,95.0,11.57,175.7,90.0,7.91,11.0,2.0,2.97,3.0,4.02535169073515,3.258096538021482,5.115595729732743,4.820281565605037,3.3724549127965013,4.920710586568268,4.564348191467836,2.531313022602156,5.174453379325651,4.51085950651685,2.187174241482718,2.4849066497880004,1.0986122886681096,1.3787660946990992,1.3862943611198906
No,70.0,no,yes,24.0,249.5,101.0,42.42,259.7,98.0,22.07,222.7,68.0,10.02,9.8,4.0,2.65,1.0,4.2626798770413155,3.2188758248682006,5.523458920524919,4.624972813284271,3.7709201644501458,5.563370320939456,4.59511985013459,3.138533072185662,5.410305868496084,4.23410650459726,2.3997118037247684,2.379546134130174,1.6094379124341003,1.2947271675944,0.6931471805599453
Yes,106.0,no,no,0.0,210.6,96.0,35.8,249.2,85.0,21.18,191.4,88.0,8.61,12.4,1.0,3.35,2.0,4.672828834461906,0.0,5.354697699984144,4.574710978503383,3.6054978451748854,5.522260598032811,4.454347296253507,3.099190981922221,5.259576538231606,4.48863636973214,2.262804222982201,2.5952547069568657,0.6931471805599453,1.4701758451005928,1.0986122886681096
No,128.0,no,yes,29.0,179.3,104.0,30.48,225.9,86.0,19.2,323.0,78.0,14.54,8.6,7.0,2.32,0.0,4.859812404361672,3.4011973816621555,5.194622130209272,4.653960350157523,3.4493524235492026,5.424509391785796,4.465908118654584,3.005682604407159,5.780743515792329,4.3694478524670215,2.7434173449395014,2.2617630984737906,2.0794415416798357,1.199964782928397,0.0
Yes,94.0,no,no,0.0,157.9,105.0,26.84,155.0,101.0,13.18,189.6,84.0,8.53,8.0,5.0,2.16,4.0,4.553876891600541,0.0,5.0682750735426705,4.663439094112067,3.326473835466219,5.049856007249537,4.624972813284271,2.6518325211039815,5.250176991220101,4.442651256490317,2.254444717666111,2.1972245773362196,1.791759469228055,1.1505720275988207,1.6094379124341003
No,111.0,no,no,0.0,214.3,118.0,36.43,208.5,76.0,17.72,182.4,98.0,8.21,12.0,2.0,3.24,1.0,4.718498871295094,0.0,5.372032404370318,4.77912349311153,3.6224725219163374,5.344723739362192,4.343805421853684,2.929592471049446,5.211669559822364,4.59511985013459,2.2202898502672155,2.5649493574615367,1.0986122886681096,1.4445632692438664,0.6931471805599453
No,74.0,no,yes,35.0,154.1,104.0,26.2,123.4,84.0,10.49,202.1,57.0,9.09,10.9,9.0,2.94,2.0,4.31748811353631,3.58351893845611,5.044070070182493,4.653960350157523,3.3032169733019514,4.823502180305079,4.442651256490317,2.4414770918606643,5.313698468586339,4.060443010546419,2.3115448343655176,2.4765384001174837,2.302585092994046,1.3711807233098425,1.0986122886681096
Yes,128.0,no,no,0.0,237.9,125.0,40.44,247.6,93.0,21.05,208.9,68.0,9.4,13.9,4.0,3.75,1.0,4.859812404361672,0.0,5.476045054331764,4.836281906951478,3.7242465979512276,5.515845179076611,4.543294782270004,3.093312601892855,5.346631226826587,4.23410650459726,2.341805806147327,2.7013612129514133,1.6094379124341003,1.55814461804655,0.6931471805599453
No,82.0,no,no,0.0,143.9,61.0,24.46,194.9,105.0,16.57,109.6,94.0,4.93,11.1,2.0,3.0,1.0,4.418840607796598,0.0,4.976043849326636,4.127134385045092,3.2371085931292605,5.277604324950495,4.663439094112067,2.866192902199006,4.7059200890882344,4.553876891600541,1.780024213009634,2.4932054526026954,1.0986122886681096,1.3862943611198906,0.6931471805599453
Yes,155.0,no,no,0.0,203.4,100.0,34.58,190.9,104.0,16.23,196.0,119.0,8.82,8.9,4.0,2.4,0.0,5.049856007249537,0.0,5.320078858329549,4.61512051684126,3.571783682237689,5.256974403013654,4.653960350157523,2.8466520505398383,5.2832037287379885,4.787491742782046,2.2844211223663744,2.2925347571405443,1.6094379124341003,1.2237754316221157,0.0
No,80.0,no,no,0.0,124.3,100.0,21.13,173.0,107.0,14.71,253.2,62.0,11.39,7.9,9.0,2.13,1.0,4.394449154672439,0.0,4.8307108619020225,4.61512051684126,3.096934154062958,5.159055299214529,4.68213122712422,2.75429745226753,5.538121358755354,4.143134726391533,2.5168896956410514,2.186051276738094,2.302585092994046,1.1410330045520618,0.6931471805599453
No,78.0,no,no,0.0,252.9,93.0,42.99,178.4,112.0,15.16,263.9,105.0,11.88,9.5,7.0,2.57,3.0,4.3694478524670215,0.0,5.536940488710632,4.543294782270004,3.7839623353606284,5.1896179496246955,4.727387818712341,2.7825390530929495,5.579352396278024,4.663439094112067,2.5556757206762075,2.3513752571634776,2.0794415416798357,1.2725655957915476,1.3862943611198906
No,90.0,no,no,0.0,179.1,71.0,30.45,190.6,81.0,16.2,127.7,91.0,5.75,10.6,7.0,2.86,3.0,4.51085950651685,0.0,5.19351225218191,4.276666119016055,3.4483989831464497,5.25540986553676,4.406719247264253,2.8449093838194073,4.857484114602081,4.5217885770490405,1.9095425048844383,2.451005098112319,2.0794415416798357,1.3506671834767394,1.3862943611198906
No,104.0,no,no,0.0,278.4,106.0,47.33,81.0,113.0,6.89,163.2,137.0,7.34,9.8,5.0,2.65,1.0,4.653960350157523,0.0,5.632644446822861,4.672828834461906,3.8780524858569927,4.406719247264253,4.736198448394496,2.065596134857783,5.101085197018328,4.927253685157205,2.1210632163706555,2.379546134130174,1.791759469228055,1.2947271675944,0.6931471805599453
No,73.0,no,no,0.0,160.1,110.0,27.22,213.3,72.0,18.13,174.1,72.0,7.83,13.0,4.0,3.51,0.0,4.304065093204169,0.0,5.082025290182929,4.709530201312334,3.340030946424668,5.367376902479531,4.290459441148391,2.9512577834521614,5.165357239291806,4.290459441148391,2.178155014615869,2.639057329615259,1.6094379124341003,1.5062971535145868,0.0
No,99.0,no,no,0.0,198.2,87.0,33.69,207.3,76.0,17.62,190.9,113.0,8.59,8.7,3.0,2.35,4.0,4.605170185988092,0.0,5.294309345150498,4.477336814478207,3.5464514609816584,5.3389793482669266,4.343805421853684,2.924236271848921,5.256974403013654,4.736198448394496,2.2607208888953467,2.272125885509337,1.3862943611198906,1.208960345836975,1.6094379124341003
Yes,120.0,no,no,0.0,212.1,131.0,36.06,209.4,104.0,17.8,167.2,96.0,7.52,5.3,5.0,1.43,1.0,4.795790545596741,0.0,5.361761539104571,4.882801922586371,3.6125382208572137,5.349010480863555,4.653960350157523,2.9338568698359033,5.125153747538848,4.574710978503383,2.1424163408412245,1.840549633397487,1.791759469228055,0.8878912573524571,0.6931471805599453
Yes,77.0,no,no,0.0,251.8,72.0,42.81,205.7,126.0,17.48,275.2,109.0,12.38,9.8,7.0,2.65,2.0,4.356708826689592,0.0,5.532598662272703,4.290459441148391,3.779862101825807,5.331268466687723,4.844187086458591,2.916689066213538,5.621125240975192,4.700480365792417,2.5937610547000824,2.379546134130174,2.0794415416798357,1.2947271675944,1.0986122886681096
No,98.0,no,yes,21.0,161.2,114.0,27.4,252.2,83.0,21.44,160.2,92.0,7.21,4.4,8.0,1.19,4.0,4.59511985013459,3.091042453358316,5.088830141681313,4.74493212836325,3.3463891451671604,5.534179690270021,4.430816798843313,3.110845080654496,5.0826458300725275,4.532599493153256,2.105352923464337,1.6863989535702286,2.1972245773362196,0.7839015438284094,1.6094379124341003
No,108.0,no,no,0.0,178.3,137.0,30.31,189.0,76.0,16.07,129.1,102.0,5.81,14.6,5.0,3.94,0.0,4.6913478822291435,0.0,5.189060380611087,4.927253685157205,3.443937535338314,5.247024072160486,4.343805421853684,2.837322536806349,4.86830338551846,4.634728988229636,1.918392120161421,2.747270914255491,1.791759469228055,1.597365331199831,0.0
No,135.0,no,no,0.0,151.7,82.0,25.79,119.0,105.0,10.12,180.0,100.0,8.1,10.5,6.0,2.84,0.0,4.912654885736052,0.0,5.028475212224587,4.418840607796598,3.2880286835565173,4.787491742782046,4.663439094112067,2.4087452888224363,5.198497031265826,4.61512051684126,2.2082744135228043,2.4423470353692043,1.9459101490553132,1.3454723665996355,0.0
No,95.0,no,no,0.0,135.0,99.0,22.95,183.6,106.0,15.61,245.3,102.0,11.04,12.5,9.0,3.38,1.0,4.564348191467836,0.0,4.912654885736052,4.605170185988092,3.175968323856924,5.218191322068752,4.672828834461906,2.8100049236252036,5.506550305126492,4.634728988229636,2.488234439880675,2.6026896854443837,2.302585092994046,1.4770487243883548,0.6931471805599453
No,122.0,no,no,0.0,170.5,94.0,28.99,173.7,109.0,14.76,248.6,75.0,11.19,11.3,2.0,3.05,1.0,4.812184355372417,0.0,5.144583266605995,4.553876891600541,3.4008639927609177,5.163070217140011,4.700480365792417,2.757475084429733,5.519859636495273,4.330733340286331,2.5006159434931803,2.509599262378372,1.0986122886681096,1.3987168811184478,0.6931471805599453
No,95.0,no,no,0.0,238.1,65.0,40.48,187.2,98.0,15.91,190.0,115.0,8.55,11.8,4.0,3.19,4.0,4.564348191467836,0.0,5.476881874464279,4.189654742026425,3.7252113833613265,5.23750522715128,4.59511985013459,2.827905162910489,5.25227342804663,4.7535901911063645,2.256541154492639,2.5494451709255714,1.6094379124341003,1.4327007339340463,1.6094379124341003
No,36.0,no,yes,29.0,281.4,102.0,47.84,202.2,76.0,17.19,187.2,113.0,8.42,9.0,6.0,2.43,2.0,3.6109179126442243,3.4011973816621555,5.643324505619087,4.634728988229636,3.888549649242504,5.314190715704327,4.343805421853684,2.900871992530031,5.23750522715128,4.736198448394496,2.2428350885882717,2.302585092994046,1.9459101490553132,1.2325602611778486,1.0986122886681096
No,93.0,no,yes,21.0,117.9,131.0,20.04,164.5,115.0,13.98,217.0,86.0,9.76,9.8,3.0,2.65,1.0,4.543294782270004,3.091042453358316,4.778282803696737,4.882801922586371,3.046425387869509,5.1089711948171175,4.7535901911063645,2.7067159780890733,5.384495062789089,4.465908118654584,2.3758355547336385,2.379546134130174,1.3862943611198906,1.2947271675944,0.6931471805599453
No,141.0,no,yes,32.0,148.6,91.0,25.26,131.1,97.0,11.14,219.4,142.0,9.87,10.1,1.0,2.73,1.0,4.955827057601261,3.4965075614664802,5.007965065540377,4.5217885770490405,3.26804686887465,4.883559211528279,4.584967478670572,2.4965057856313524,5.39544407727876,4.962844630259907,2.386006701133118,2.4069451083182885,0.6931471805599453,1.3164082336557241,0.6931471805599453
No,157.0,no,no,0.0,229.8,90.0,39.07,147.9,121.0,12.57,241.4,108.0,10.86,9.6,7.0,2.59,3.0,5.062595033026967,0.0,5.441551534633945,4.51085950651685,3.6906279246480533,5.003274939689963,4.804021044733257,2.6078614738467776,5.490589254195159,4.6913478822291435,2.4731713935695794,2.3608540011180215,2.0794415416798357,1.2781522025001875,1.3862943611198906
No,120.0,no,no,0.0,165.0,100.0,28.05,317.2,83.0,26.96,119.2,86.0,5.36,8.3,8.0,2.24,1.0,4.795790545596741,0.0,5.111987788356544,4.61512051684126,3.3690184832979204,5.762680115903686,4.430816798843313,3.3307749173656096,4.789157022101107,4.465908118654584,1.8500283773520307,2.2300144001592104,2.1972245773362196,1.1755733298042381,0.6931471805599453
No,103.0,no,no,0.0,185.0,117.0,31.45,223.3,94.0,18.98,222.8,91.0,10.03,12.6,2.0,3.4,2.0,4.6443908991413725,0.0,5.225746673713202,4.770684624465665,3.479700443150099,5.412984441526163,4.553876891600541,2.9947317732204075,5.4107527958778245,4.5217885770490405,2.400618833265411,2.6100697927420065,1.0986122886681096,1.4816045409242156,1.0986122886681096
No,98.0,no,no,0.0,161.0,117.0,27.37,190.9,113.0,16.23,227.7,113.0,10.25,12.1,4.0,3.27,4.0,4.59511985013459,0.0,5.087596335232384,4.770684624465665,3.34533224882076,5.256974403013654,4.736198448394496,2.8466520505398383,5.432411101028736,4.736198448394496,2.4203681286504293,2.5726122302071057,1.6094379124341003,1.4516138272405332,1.6094379124341003
No,125.0,no,no,0.0,126.7,108.0,21.54,206.0,90.0,17.51,247.8,114.0,11.15,13.3,7.0,3.59,1.0,4.836281906951478,0.0,4.8496837630384935,4.6913478822291435,3.11529150861163,5.332718793265369,4.51085950651685,2.9183111265854063,5.516649360865024,4.74493212836325,2.4973291697865574,2.6602595372658615,2.0794415416798357,1.5238800240724537,0.6931471805599453
No,63.0,no,no,0.0,58.9,125.0,10.01,169.6,59.0,14.42,211.4,88.0,9.51,9.4,3.0,2.54,1.0,4.1588830833596715,0.0,4.092676505121403,4.836281906951478,2.3988039507345884,5.139321635057579,4.0943445622221,2.7356653681351832,5.358471289367784,4.48863636973214,2.3523271848888596,2.341805806147327,1.3862943611198906,1.264126727145683,0.6931471805599453
Yes,36.0,yes,yes,42.0,196.8,89.0,33.46,254.9,122.0,21.67,138.3,126.0,6.22,10.261779999999998,6.0,2.7711959999999998,0.0,3.6109179126442243,3.7612001156935624,5.287256419188612,4.499809670330265,3.5397992310997837,5.544786743165743,4.812184355372417,3.1210424645194377,4.93662988078576,4.844187086458591,1.9768549529047348,3.044522437723423,1.9459101490553132,1.8562979903656263,0.0
No,64.0,no,no,0.0,162.6,83.0,27.64,152.3,109.0,12.95,57.5,122.0,2.59,14.2,3.0,3.83,1.0,4.174387269895637,0.0,5.097424424168647,4.430816798843313,3.3548043420924447,5.0323967858777685,4.700480365792417,2.6354795082673745,4.069026754237811,4.812184355372417,1.2781522025001875,2.7212954278522306,1.3862943611198906,1.5748464676644813,0.6931471805599453
Yes,74.0,no,no,0.0,282.5,114.0,48.03,219.9,48.0,18.69,170.0,115.0,7.65,9.4,4.0,2.54,1.0,4.31748811353631,0.0,5.647212123167807,4.74493212836325,3.892432355663142,5.397710110426072,3.8918202981106265,2.9801108926510342,5.14166355650266,4.7535901911063645,2.157559320943788,2.341805806147327,1.6094379124341003,1.264126727145683,0.6931471805599453
No,112.0,no,yes,36.0,113.7,117.0,19.33,157.5,82.0,13.39,177.6,118.0,7.99,10.0,3.0,2.7,2.0,4.727387818712341,3.6109179126442243,4.742320024135325,4.770684624465665,3.012097627640255,5.065754593317335,4.418840607796598,2.6665335208992764,5.185148668442398,4.77912349311153,2.196112848483529,2.3978952727983707,1.3862943611198906,1.308332819650179,1.0986122886681096
No,97.0,no,no,0.0,239.8,125.0,40.77,214.8,111.0,18.26,143.3,81.0,6.45,8.7,5.0,2.35,2.0,4.584967478670572,0.0,5.483966713434666,4.836281906951478,3.732178378509084,5.374352052824034,4.718498871295094,2.9580304063699794,4.971894465779825,4.406719247264253,2.0082140323914683,2.272125885509337,1.791759469228055,1.208960345836975,1.0986122886681096
No,46.0,no,no,0.0,210.2,92.0,35.73,227.3,77.0,19.32,200.1,116.0,9.0,13.1,7.0,3.54,1.0,3.8501476017100584,0.0,5.352805551832106,4.532599493153256,3.6035938598315758,5.43066055353575,4.356708826689592,3.011605622710281,5.303802296778606,4.762173934797756,2.302585092994046,2.6461747973841225,2.0794415416798357,1.5129270120532565,0.6931471805599453
No,41.0,no,yes,22.0,213.8,102.0,36.35,141.8,86.0,12.05,142.2,123.0,6.4,7.2,3.0,1.94,0.0,3.7376696182833684,3.1354942159291497,5.36970736263471,4.634728988229636,3.6203329115788265,4.9614450499054845,4.465908118654584,2.5687881337687024,4.964242254526545,4.820281565605037,2.0014800002101243,2.1041341542702074,1.3862943611198906,1.0784095813505903,0.0
No,121.0,no,no,0.0,190.7,103.0,32.42,183.5,117.0,15.6,220.8,103.0,9.94,9.8,4.0,2.65,3.0,4.804021044733257,0.0,5.255931650051599,4.6443908991413725,3.509154523167248,5.217649463480582,4.770684624465665,2.8094026953624973,5.401776074916267,4.6443908991413725,2.392425796993835,2.379546134130174,1.6094379124341003,1.2947271675944,1.3862943611198906
No,193.0,no,no,0.0,170.9,124.0,29.05,132.3,95.0,11.25,112.9,89.0,5.08,11.6,3.0,3.13,1.0,5.267858159063328,0.0,5.146912912388804,4.8283137373023015,3.4028626609812167,4.892602227184663,4.564348191467836,2.505525936990736,4.735320870453137,4.499809670330265,1.8050046959780757,2.533696813957432,1.3862943611198906,1.4182774069729414,0.6931471805599453
No,130.0,no,no,0.0,154.2,119.0,26.21,110.2,98.0,9.37,227.4,117.0,10.23,9.2,5.0,2.48,2.0,4.875197323201151,0.0,5.0447146077491185,4.787491742782046,3.303584552795155,4.711330381816482,4.59511985013459,2.3389170222414357,5.431098477781855,4.770684624465665,2.418588768750352,2.322387720290225,1.791759469228055,1.247032293786383,1.0986122886681096
No,85.0,no,no,0.0,201.4,52.0,34.24,229.4,104.0,19.5,252.5,106.0,11.36,12.0,3.0,3.24,1.0,4.454347296253507,0.0,5.310245937413311,3.970291913552122,3.562181801067979,5.439816928821736,4.653960350157523,3.0204248861443626,5.535363823031238,4.672828834461906,2.514465452029545,2.5649493574615367,1.3862943611198906,1.4445632692438664,0.6931471805599453
Yes,162.0,no,no,0.0,70.7,108.0,12.02,157.5,87.0,13.39,154.8,82.0,6.97,9.1,3.0,2.46,4.0,5.093750200806762,0.0,4.272490747605575,4.6913478822291435,2.5664866367804233,5.065754593317335,4.477336814478207,2.6665335208992764,5.048573133436648,4.418840607796598,2.075684492802124,2.312535423847214,1.3862943611198906,1.2412685890696329,1.6094379124341003
